,PingKey,Channel,TWTT,Angle,dateTime
229,64209,0,0.035363837730035784,58.536,2021-22-02 15:33:29.257
230,64209,0,0.03546009550605774,58.602,2021-22-02 15:33:29.257
231,64209,0,0.03558194975172043,58.692,2021-22-02 15:33:29.257
232,64209,0,0.03572428564344406,58.794,2021-22-02 15:33:29.257
233,64209,0,0.03584716806922913,58.884,2021-22-02 15:33:29.257
234,64209,0,0.035962879311189654,58.968002,2021-22-02 15:33:29.257
235,64209,0,0.03607859055315018,59.052002,2021-22-02 15:33:29.257
236,64209,0,0.036190207701072695,59.13,2021-22-02 15:33:29.257
237,64209,0,0.03629875148449898,59.214,2021-22-02 15:33:29.257
238,64209,0,0.03639705444489479,59.298,2021-22-02 15:33:29.257
239,64209,0,0.03652198205505371,59.406002,2021-22-02 15:33:29.257
240,64209,0,0.0366663668564415,59.532,2021-22-02 15:33:29.257
241,64209,0,0.03679027001176834,59.622,2021-22-02 15:33:29.257
242,64209,0,0.036892670791492464,59.688,2021-22-02 15:33:29.257
243,64209,0,0.036995071571216585,59.754,2021-22-02 15:33:29.257
244,64209,0,0.03712511773024559,59.844,2021-22-02 15:33:29.257
245,64209,0,0.03728281671916008,59.952,2021-22-02 15:33:29.257
246,64209,0,0.03744051198278427,60.06,2021-22-02 15:33:29.257
247,64209,0,0.03756236622844696,60.15,2021-22-02 15:33:29.257
248,64209,0,0.03765555063997269,60.228,2021-22-02 15:33:29.257
249,64209,0,0.0377630699685669,60.312,2021-22-02 15:33:29.257
250,64209,0,0.03787878121052742,60.408,2021-22-02 15:33:29.257
251,64209,0,0.037984255354747774,60.504,2021-22-02 15:33:29.257
252,64209,0,0.03809894214187622,60.582,2021-22-02 15:33:29.257
253,64209,0,0.03824332694326401,60.666,2021-22-02 15:33:29.257
254,64209,0,0.0383651811889267,60.732002,2021-22-02 15:33:29.257
255,64209,0,0.0384593900552845,60.768,2021-22-02 15:33:29.257
256,64209,0,0.03855871747051239,60.81,2021-22-02 15:33:29.257
257,64209,0,0.038671359073266985,60.87,2021-22-02 15:33:29.257
258,64209,0,0.0388055030516243,60.936,2021-22-02 15:33:29.257
259,64209,0,0.038950912307844164,60.984,2021-22-02 15:33:29.257
260,64209,0,0.039101440112934115,61.044,2021-22-02 15:33:29.257
261,64209,0,0.039226367723093035,61.104,2021-22-02 15:33:29.257
262,64209,0,0.03932057658945084,61.152,2021-22-02 15:33:29.257
263,64209,0,0.03942297364388466,61.2,2021-22-02 15:33:29.257
264,64209,0,0.0395560931674099,61.23,2021-22-02 15:33:29.257
265,64209,0,0.039721984069690706,61.272,2021-22-02 15:33:29.257
266,64209,0,0.03988377342735291,61.326,2021-22-02 15:33:29.257
267,64209,0,0.04003430123244286,61.38,2021-22-02 15:33:29.257
268,64209,0,0.04018278385315895,61.422,2021-22-02 15:33:29.257
269,64209,0,0.04030976037298203,61.446,2021-22-02 15:33:29.257
270,64209,0,0.04042239825044632,61.47,2021-22-02 15:33:29.257
271,64209,0,0.040539133947238924,61.512,2021-22-02 15:33:29.257
272,64209,0,0.04065894300852776,61.56,2021-22-02 15:33:29.257
273,64209,0,0.04078694398318291,61.608,2021-22-02 15:33:29.257
274,64209,0,0.04092313314591408,61.668,2021-22-02 15:33:29.257
275,64209,0,0.04106546903763771,61.728,2021-22-02 15:33:29.257
276,64209,0,0.041222143571720125,61.788002,2021-22-02 15:33:29.257
277,64209,0,0.041376765470848086,61.824,2021-22-02 15:33:29.257
278,64209,0,0.04151193390403748,61.854,2021-22-02 15:33:29.257
279,64209,0,0.0416368615141964,61.878002,2021-22-02 15:33:29.257
280,64209,0,0.041762813579187395,61.902,2021-22-02 15:33:29.257
281,64209,0,0.04189388791833878,61.938,2021-22-02 15:33:29.257
282,64209,0,0.04203315044556618,61.986,2021-22-02 15:33:29.257
283,64209,0,0.042181629340991976,62.064,2021-22-02 15:33:29.257
284,64209,0,0.04233113641654015,62.142002,2021-22-02 15:33:29.257
285,64209,0,0.042458109211072924,62.208,2021-22-02 15:33:29.257
286,64209,0,0.042560509990797045,62.262,2021-22-02 15:33:29.257
287,64209,0,0.042656767766819,62.322002,2021-22-02 15:33:29.257
288,64209,0,0.04274892772351265,62.37,2021-22-02 15:33:29.257
289,64209,0,0.04285132850323677,62.43,2021-22-02 15:33:29.257
290,64209,0,0.04298444802676201,62.502,2021-22-02 15:33:29.257
291,64209,0,0.04313600028668404,62.58,2021-22-02 15:33:29.257
292,64209,0,0.043288573276147845,62.652,2021-22-02 15:33:29.257
293,64209,0,0.043406333427772524,62.7,2021-22-02 15:33:29.257
294,64209,0,0.043501566748962404,62.742,2021-22-02 15:33:29.257
295,64209,0,0.04359577561532021,62.778,2021-22-02 15:33:29.257
296,64209,0,0.0436951030305481,62.832,2021-22-02 15:33:29.257
297,64209,0,0.04381900618587494,62.898,2021-22-02 15:33:29.257
298,64209,0,0.043986942272529604,62.988,2021-22-02 15:33:29.257
299,64209,0,0.044174335550413134,63.09,2021-22-02 15:33:29.257
300,64209,0,0.044313598077640536,63.168,2021-22-02 15:33:29.257
301,64209,0,0.04440780694399834,63.204002,2021-22-02 15:33:29.257
302,64209,0,0.04450201581035614,63.234,2021-22-02 15:33:29.257
303,64209,0,0.044607486229286196,63.27,2021-22-02 15:33:29.257
304,64209,0,0.04471705446754456,63.312,2021-22-02 15:33:29.257
305,64209,0,0.04484505544219971,63.36,2021-22-02 15:33:29.257
306,64209,0,0.04499148542796135,63.414,2021-22-02 15:33:29.257
307,64209,0,0.04513484577451706,63.462,2021-22-02 15:33:29.257
308,64209,0,0.04526489565883637,63.492,2021-22-02 15:33:29.257
309,64209,0,0.0453713905325985,63.54,2021-22-02 15:33:29.257
310,64209,0,0.045486077319726946,63.600002,2021-22-02 15:33:29.257
311,64209,0,0.045633535485610964,63.648,2021-22-02 15:33:29.257
312,64209,0,0.045789181839571,63.702,2021-22-02 15:33:29.257
313,64209,0,0.045934591095790865,63.774002,2021-22-02 15:33:29.257
314,64209,0,0.04607180843864441,63.87,2021-22-02 15:33:29.257
315,64209,0,0.04621209542070389,63.96,2021-22-02 15:33:29.257
316,64209,0,0.04634521494422913,64.020004,2021-22-02 15:33:29.257
317,64209,0,0.046456832092151644,64.062004,2021-22-02 15:33:29.257
318,64209,0,0.0465530861428833,64.104004,2021-22-02 15:33:29.257
319,64209,0,0.04666162992630959,64.158,2021-22-02 15:33:29.257
320,64209,0,0.046790655355796816,64.212,2021-22-02 15:33:29.257
321,64209,0,0.046901248048887255,64.248,2021-22-02 15:33:29.257
322,64209,0,0.04699955100928307,64.278,2021-22-02 15:33:29.257
323,64209,0,0.04711628670607567,64.332,2021-22-02 15:33:29.257
324,64209,0,0.047243263225898745,64.386,2021-22-02 15:33:29.257
325,64209,0,0.047372284930095675,64.434,2021-22-02 15:33:29.257
326,64209,0,0.047481853168354037,64.482,2021-22-02 15:33:29.257
327,64209,0,0.04758015985404015,64.524,2021-22-02 15:33:29.257
328,64209,0,0.04770098964487076,64.584,2021-22-02 15:33:29.257
329,64209,0,0.04784332553659439,64.656,2021-22-02 15:33:29.257
330,64209,0,0.04797746951495171,64.734,2021-22-02 15:33:29.257
331,64209,0,0.04809113557253838,64.8,2021-22-02 15:33:29.257
332,64209,0,0.04820377345000267,64.866,2021-22-02 15:33:29.257
333,64209,0,0.04835942352925301,64.956,2021-22-02 15:33:29.257
334,64209,0,0.048536575984106066,65.058,2021-22-02 15:33:29.257
335,64209,0,0.048665597688302996,65.118004,2021-22-02 15:33:29.257
336,64209,0,0.04875571246062279,65.154,2021-22-02 15:33:29.257
337,64209,0,0.048857085060224535,65.202,2021-22-02 15:33:29.257
338,64209,0,0.048952318381414416,65.244,2021-22-02 15:33:29.257
339,64209,0,0.04903219233070374,65.28,2021-22-02 15:33:29.257
340,64209,0,0.049111038099870684,65.31,2021-22-02 15:33:29.257
341,64209,0,0.049187838684663775,65.334,2021-22-02 15:33:29.257
342,64209,0,0.04931174183999062,65.376,2021-22-02 15:33:29.257
343,64209,0,0.04949811066304207,65.442,2021-22-02 15:33:29.257
344,64209,0,0.04966502229486466,65.508,2021-22-02 15:33:29.257
345,64209,0,0.049823742013320925,65.574,2021-22-02 15:33:29.257
346,64209,0,0.04999680037413597,65.64,2021-22-02 15:33:29.257
347,64209,0,0.05013196508203507,65.688,2021-22-02 15:33:29.257
348,64209,0,0.05023948813591957,65.742,2021-22-02 15:33:29.257
349,64209,0,0.050353150468215944,65.79,2021-22-02 15:33:29.257
350,64209,0,0.05046476761613846,65.838,2021-22-02 15:33:29.257
351,64209,0,0.05056409503136635,65.886,2021-22-02 15:33:29.257
352,64209,0,0.05066444690142632,65.934,2021-22-02 15:33:29.257
353,64209,0,0.05075250903879166,65.988,2021-22-02 15:33:29.257
354,64209,0,0.05085900763784409,66.042,2021-22-02 15:33:29.257
355,64209,0,0.05101260508213997,66.114,2021-22-02 15:33:29.257
356,64209,0,0.051164157342062,66.174,2021-22-02 15:33:29.257
357,64209,0,0.051298301320419314,66.21,2021-22-02 15:33:29.257
358,64209,0,0.05142425338541031,66.246,2021-22-02 15:33:29.257
359,64209,0,0.05153177271400452,66.294,2021-22-02 15:33:29.257
360,64209,0,0.05161881412182808,66.324,2021-22-02 15:33:29.257
361,64209,0,0.0517212149015522,66.354004,2021-22-02 15:33:29.257
362,64209,0,0.051852285515413286,66.42,2021-22-02 15:33:29.257
363,64209,0,0.051999743681297304,66.498,2021-22-02 15:33:29.257
364,64209,0,0.052193279962883,66.6,2021-22-02 15:33:29.257
365,64209,0,0.052397053342208864,66.72,2021-22-02 15:33:29.257
366,64209,0,0.05254246259842873,66.81,2021-22-02 15:33:29.257
367,64209,0,0.05262643064175606,66.858,2021-22-02 15:33:29.257
368,64209,0,0.05269708822284699,66.9,2021-22-02 15:33:29.257
369,64209,0,0.05277388508234978,66.936,2021-22-02 15:33:29.257
370,64209,0,0.05284351820860863,66.972,2021-22-02 15:33:29.257
371,64209,0,0.05291724542890549,66.996,2021-22-02 15:33:29.257
372,64209,0,0.05301657284413338,67.062004,2021-22-02 15:33:29.257
373,64209,0,0.053146622728452685,67.152,2021-22-02 15:33:29.257
374,64209,0,0.053341183464870455,67.278,2021-22-02 15:33:29.257
375,64209,0,0.053591038685188296,67.464,2021-22-02 15:33:29.257
376,64209,0,0.053764093320713045,67.608,2021-22-02 15:33:29.257
377,64209,0,0.05382962862764359,67.662,2021-22-02 15:33:29.257
378,64209,0,0.0538695674649334,67.698,2021-22-02 15:33:29.257
379,64209,0,0.053918718945131304,67.734,2021-22-02 15:33:29.257
380,64209,0,0.0539729889741993,67.764,2021-22-02 15:33:29.257
381,64209,0,0.054032381277427675,67.806,2021-22-02 15:33:29.257
382,64209,0,0.054091773580656054,67.854004,2021-22-02 15:33:29.257
383,64209,0,0.05415219033871651,67.908,2021-22-02 15:33:29.257
384,64209,0,0.05421158264194489,67.962,2021-22-02 15:33:29.257
385,64209,0,0.05428121576820374,68.034004,2021-22-02 15:33:29.257
386,64209,0,0.054421502750263216,68.172,2021-22-02 15:33:29.257
387,64209,0,0.05460787157331467,68.352,2021-22-02 15:33:29.257
388,64209,0,0.054730750273809435,68.46,2021-22-02 15:33:29.257
389,64209,0,0.05481471831713677,68.514,2021-22-02 15:33:29.257
390,64209,0,0.05493042955909729,68.604004,2021-22-02 15:33:29.257
391,64209,0,0.05505638162408829,68.724,2021-22-02 15:33:29.257
392,64209,0,0.05517311732088089,68.832,2021-22-02 15:33:29.257
393,64209,0,0.05530623684440613,68.928,2021-22-02 15:33:29.257
394,64209,0,0.05546802992735863,69.018,2021-22-02 15:33:29.257
